2023-08-24 22:01:33,894 INFO    SenderThread:54494 [sender.py:transition_state():612] send defer: 9
2023-08-24 22:01:33,895 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: defer
2023-08-24 22:01:33,895 DEBUG   SenderThread:54494 [sender.py:send():379] send: artifact
2023-08-24 22:01:33,895 INFO    HandlerThread:54494 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-24 22:01:34,381 INFO    Thread-12 :54494 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/output.log
2023-08-24 22:01:34,521 INFO    wandb-upload_0:54494 [upload_job.py:push():86] Skipped uploading /home/william/.local/share/wandb/artifacts/staging/tmpcmt91p5p
2023-08-24 22:01:34,755 INFO    wandb-upload_1:54494 [upload_job.py:push():89] Uploaded file /home/william/.local/share/wandb/artifacts/staging/tmpv67ka9xi
2023-08-24 22:01:35,747 INFO    SenderThread:54494 [sender.py:send_artifact():1475] sent artifact job-https___github.com_leggedrobotics_legged_gym.git_legged_gym_scripts_train.py - {'id': 'QXJ0aWZhY3Q6NTUwNzg4MTM3', 'digest': 'b5a53a34e44607e4d35b96946b425d75', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjkyNjkwMDgz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NTUwNzg1NTQ4', 'versionIndex': 0}}, 'version': 'latest'}
2023-08-24 22:01:35,747 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: defer
2023-08-24 22:01:35,747 INFO    SenderThread:54494 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-24 22:01:35,748 INFO    SenderThread:54494 [dir_watcher.py:finish():358] shutting down directory watcher
2023-08-24 22:01:36,381 INFO    SenderThread:54494 [dir_watcher.py:finish():388] scan: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files
2023-08-24 22:01:36,382 INFO    SenderThread:54494 [dir_watcher.py:finish():402] scan save: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/output.log output.log
2023-08-24 22:01:36,382 INFO    SenderThread:54494 [dir_watcher.py:finish():402] scan save: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/requirements.txt requirements.txt
2023-08-24 22:01:36,382 INFO    SenderThread:54494 [dir_watcher.py:finish():402] scan save: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/wandb-summary.json wandb-summary.json
2023-08-24 22:01:36,382 INFO    SenderThread:54494 [dir_watcher.py:finish():402] scan save: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/wandb-metadata.json wandb-metadata.json
2023-08-24 22:01:36,382 INFO    SenderThread:54494 [dir_watcher.py:finish():402] scan save: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/config.yaml config.yaml
2023-08-24 22:01:36,382 INFO    SenderThread:54494 [sender.py:transition_state():612] send defer: 10
2023-08-24 22:01:36,383 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: defer
2023-08-24 22:01:36,383 INFO    HandlerThread:54494 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-24 22:01:36,389 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: defer
2023-08-24 22:01:36,389 INFO    SenderThread:54494 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-24 22:01:36,389 INFO    SenderThread:54494 [file_pusher.py:finish():159] shutting down file pusher
2023-08-24 22:01:36,650 INFO    wandb-upload_2:54494 [upload_job.py:push():131] Uploaded file /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/requirements.txt
2023-08-24 22:01:36,704 INFO    wandb-upload_1:54494 [upload_job.py:push():131] Uploaded file /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/wandb-summary.json
2023-08-24 22:01:36,817 INFO    wandb-upload_3:54494 [upload_job.py:push():131] Uploaded file /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/config.yaml
2023-08-24 22:01:36,828 INFO    wandb-upload_0:54494 [upload_job.py:push():131] Uploaded file /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/files/output.log
2023-08-24 22:01:37,028 INFO    Thread-11 :54494 [sender.py:transition_state():612] send defer: 11
2023-08-24 22:01:37,028 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: defer
2023-08-24 22:01:37,028 INFO    HandlerThread:54494 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-24 22:01:37,028 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: defer
2023-08-24 22:01:37,029 INFO    SenderThread:54494 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-24 22:01:37,029 INFO    SenderThread:54494 [file_pusher.py:join():164] waiting for file pusher
2023-08-24 22:01:37,029 INFO    SenderThread:54494 [sender.py:transition_state():612] send defer: 12
2023-08-24 22:01:37,029 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: defer
2023-08-24 22:01:37,029 INFO    HandlerThread:54494 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-24 22:01:37,029 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: defer
2023-08-24 22:01:37,029 INFO    SenderThread:54494 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-24 22:01:37,029 INFO    SenderThread:54494 [file_stream.py:finish():593] file stream finish called
2023-08-24 22:01:37,157 INFO    SenderThread:54494 [file_stream.py:finish():597] file stream finish is done
2023-08-24 22:01:37,157 INFO    SenderThread:54494 [sender.py:transition_state():612] send defer: 13
2023-08-24 22:01:37,157 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: defer
2023-08-24 22:01:37,157 INFO    HandlerThread:54494 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-24 22:01:37,158 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: defer
2023-08-24 22:01:37,158 INFO    SenderThread:54494 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-24 22:01:37,158 INFO    SenderThread:54494 [sender.py:transition_state():612] send defer: 14
2023-08-24 22:01:37,158 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: defer
2023-08-24 22:01:37,158 INFO    HandlerThread:54494 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-24 22:01:37,158 DEBUG   SenderThread:54494 [sender.py:send():379] send: final
2023-08-24 22:01:37,158 DEBUG   SenderThread:54494 [sender.py:send():379] send: footer
2023-08-24 22:01:37,159 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: defer
2023-08-24 22:01:37,159 INFO    SenderThread:54494 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-24 22:01:37,159 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-24 22:01:37,159 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: poll_exit
2023-08-24 22:01:37,159 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: server_info
2023-08-24 22:01:37,160 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: server_info
2023-08-24 22:01:37,162 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: get_summary
2023-08-24 22:01:37,162 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-24 22:01:37,162 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: job_info
2023-08-24 22:01:37,226 DEBUG   SenderThread:54494 [sender.py:send_request():406] send_request: job_info
2023-08-24 22:01:37,226 INFO    MainThread:54494 [wandb_run.py:_footer_history_summary_info():3481] rendering history
2023-08-24 22:01:37,226 INFO    MainThread:54494 [wandb_run.py:_footer_history_summary_info():3513] rendering summary
2023-08-24 22:01:37,226 INFO    MainThread:54494 [wandb_run.py:_footer_sync_info():3440] logging synced files
2023-08-24 22:01:37,226 DEBUG   HandlerThread:54494 [handler.py:handle_request():144] handle_request: shutdown
2023-08-24 22:01:37,227 INFO    HandlerThread:54494 [handler.py:finish():857] shutting down handler
2023-08-24 22:01:38,162 INFO    WriterThread:54494 [datastore.py:close():294] close: /home/william/legged_gym/wandb/run-20230824_220130-3g9kgefx/run-3g9kgefx.wandb
2023-08-24 22:01:38,226 INFO    SenderThread:54494 [sender.py:finish():1552] shutting down sender
2023-08-24 22:01:38,226 INFO    SenderThread:54494 [file_pusher.py:finish():159] shutting down file pusher
2023-08-24 22:01:38,226 INFO    SenderThread:54494 [file_pusher.py:join():164] waiting for file pusher
