"time, velocity, level"
14724,2.9172112941741943,7
14725,2.7443978786468506,7
14726,2.4168455600738525,7
14727,2.2485384941101074,7
14728,2.0594496726989746,7
14729,2.022237539291382,7
14730,1.945401906967163,7
14731,1.9635589122772217,8
14732,0.3683242201805115,8
14733,0.5622286200523376,8
14734,0.40647685527801514,8
14735,0.25801438093185425,8
14736,0.20865945518016815,8
14737,0.1750529706478119,8
14738,0.0984981581568718,8
14739,0.12225065380334854,8
14740,0.3294968008995056,8
14741,0.20396773517131805,8
14742,0.22684352099895477,8
14743,0.5218344926834106,8
14744,1.0527631044387817,8
14745,0.9339259266853333,8
14746,0.6997034549713135,8
14747,0.7568604946136475,8
14748,0.10110266506671906,8
14749,0.3174838125705719,8
14750,0.5878864526748657,8
14751,0.7752945423126221,8
14752,0.243429034948349,8
14753,0.07212445884943008,8
14754,0.0789843425154686,8
14755,0.18281857669353485,8
14756,0.3586386442184448,8
14757,0.43093886971473694,8
14758,0.656806468963623,8
14759,0.4820200800895691,8
14760,0.48108193278312683,8
14761,0.6430643796920776,8
14762,0.5995056629180908,8
14763,0.3217957019805908,8
14764,0.050661731511354446,8
14765,0.20555734634399414,8
14766,0.23118026554584503,8
14767,0.10974916815757751,8
14768,0.24083341658115387,8
14769,0.5280143022537231,8
14770,0.9947916865348816,8
14771,1.1614525318145752,8
14772,0.9665828943252563,8
14773,0.749888002872467,8
14774,0.6642459630966187,8
14775,0.7544489502906799,8
14776,0.47899892926216125,8
14777,0.3274136483669281,8
14778,0.2337617427110672,8
14779,0.5110445618629456,8
14780,0.8188920617103577,8
14781,1.117337703704834,8
14782,1.2406020164489746,8
14783,0.9444112777709961,8
14784,0.817131757736206,8
14785,0.6124963760375977,8
14786,0.5933330059051514,8
14787,0.672799825668335,8
14788,0.6785146594047546,8
14789,0.7914180755615234,8
14790,0.9155924916267395,8
14791,0.9866750836372375,8
14792,0.8939131498336792,8
14793,0.8284509778022766,8
14794,0.38107916712760925,8
14795,0.15408539772033691,8
14796,0.27330413460731506,8
14797,0.2931019067764282,8
14798,0.2849896550178528,8
14799,0.22308902442455292,8
14800,0.10808136314153671,8
14801,0.6268678307533264,8
14802,0.7107492685317993,8
14803,0.44647207856178284,8
14804,0.3763725161552429,8
14805,0.08394140750169754,8
14806,0.2647688686847687,8
14807,0.26558592915534973,8
14808,0.39658322930336,8
14809,0.4053318202495575,8
14810,0.30064958333969116,8
14811,0.20780155062675476,8
14812,0.10225963592529297,8
14813,0.24580490589141846,8
14814,0.42146003246307373,8
14815,0.4529745280742645,8
14816,0.6194243431091309,8
14817,0.8763150572776794,8
14818,1.2277429103851318,8
14819,1.0771790742874146,8
14820,0.8087256550788879,8
14821,0.5886682868003845,8
14822,0.7006695866584778,8
14823,0.4983191192150116,8
14824,0.39351722598075867,8
14825,0.23250122368335724,8
14826,0.2241145223379135,8
14827,0.16786028444766998,8
14828,0.24485713243484497,8
14829,0.456490159034729,8
14830,0.7315735816955566,8
14831,0.620420515537262,8
14832,0.4685727655887604,8
14833,0.8139011859893799,8
14834,0.7894168496131897,8
14835,0.8145254850387573,8
14836,0.9719591736793518,8
14837,1.1755925416946411,8
14838,1.0517412424087524,8
14839,0.3981383144855499,8
14840,0.28975602984428406,8
14841,0.36670443415641785,8
14842,0.6496496200561523,8
14843,0.5276548862457275,8
14844,0.5700468420982361,8
14845,0.5427837371826172,8
14846,0.4467070698738098,8
14847,0.27081379294395447,8
14848,0.37846827507019043,8
14849,0.6482611894607544,8
14850,0.24702346324920654,8
14851,0.20176047086715698,8
14852,0.33372679352760315,8
14853,0.36537429690361023,8
14854,0.1226399764418602,8
14855,0.2680075466632843,8
14856,0.12682275474071503,8
14857,0.20896479487419128,8
14858,0.6029731035232544,8
14859,0.3651694059371948,8
14860,0.7243473529815674,8
14861,0.32848110795021057,8
14862,0.0982474833726883,8
14863,0.14447419345378876,8
14864,0.48228180408477783,8
14865,0.7451419830322266,8
14866,0.9350863099098206,8
14867,1.1811821460723877,8
14868,1.2916693687438965,8
14869,0.5518692135810852,8
14870,0.2875863015651703,8
14871,0.3647231459617615,8
14872,0.3752366602420807,8
14873,0.4044789671897888,8
14874,0.14842766523361206,8
14875,0.1375061273574829,8
14876,0.46494632959365845,8
14877,0.7640886902809143,8
14878,1.0398808717727661,8
14879,0.9018917679786682,8
14880,0.6420226693153381,8
14881,0.6703976988792419,8
14882,0.6913408637046814,8
14883,0.6996651887893677,8
14884,0.2377760112285614,8
14885,0.19393515586853027,8
14886,0.2847011685371399,8
14887,0.3615311086177826,8
14888,0.49575403332710266,8
14889,0.702440619468689,8
14890,0.8234648108482361,8
14891,0.9766765236854553,8
14892,1.1005998849868774,8
14893,1.0347387790679932,8
14894,0.7919626235961914,8
14895,0.6350454092025757,8
14896,0.33504095673561096,8
14897,0.7854841947555542,8
14898,1.023895025253296,8
14899,0.8383046984672546,8
14900,0.8143656849861145,8
14901,0.46439874172210693,8
14902,0.38330450654029846,8
14903,0.3429790139198303,8
14904,0.27021336555480957,8
14905,0.31022682785987854,8
14906,0.8363697528839111,8
14907,1.0441087484359741,8
14908,1.1784435510635376,8
14909,1.2273777723312378,8
14910,1.0758095979690552,8
14911,0.9499300718307495,8
14912,0.8978018164634705,8
14913,1.0683646202087402,8
14914,1.2427072525024414,8
14915,0.703743577003479,8
14916,0.7732788324356079,8
14917,0.5930748581886292,8
14918,0.3949449360370636,8
14919,0.43922004103660583,8
14920,0.4618638753890991,8
14921,0.6870654821395874,8
14922,0.6431329846382141,8
14923,0.47437188029289246,8
14924,0.3859279751777649,8
14925,0.39589303731918335,8
14926,0.4317473769187927,8
14927,0.36603036522865295,8
14928,0.2763819694519043,8
14929,0.3987365663051605,8
14930,0.27150478959083557,8
14931,0.2794977128505707,8
14932,0.4497832953929901,8
14933,0.6347697973251343,8
14934,0.8858711123466492,8
14935,0.599498450756073,8
14936,0.4825200140476227,8
14937,0.0634317398071289,8
14938,0.5516889691352844,8
14939,0.4777364432811737,8
14940,0.32724788784980774,8
14941,0.11542237550020218,8
14942,0.166950061917305,8
14943,0.36678263545036316,8
14944,0.6190106868743896,8
14945,0.6187992691993713,8
14946,0.47123053669929504,8
14947,0.46476083993911743,8
14948,0.10370977967977524,8
14949,0.1821153610944748,8
14950,0.34900593757629395,8
14951,0.3444196581840515,8
14952,0.3572715222835541,8
14953,0.27128663659095764,8
14954,0.30474182963371277,8
14955,0.19990719854831696,8
14956,0.3589327335357666,8
14957,0.4606015980243683,8
14958,0.35544338822364807,8
14959,0.11680543422698975,8
14960,0.25256824493408203,8
14961,0.09582605212926865,8
14962,0.025515254586935043,8
14963,0.1794934719800949,8
14964,0.3006325662136078,8
14965,0.14118216931819916,8
14966,0.17239032685756683,8
14967,0.2240946739912033,8
14968,0.1073155328631401,8
14969,0.1997973918914795,8
14970,0.5928211808204651,8
14971,0.7178794741630554,8
14972,0.5902383327484131,8
14973,0.5782530307769775,8
14974,0.7366459965705872,8
14975,0.791490912437439,8
14976,0.4951797425746918,8
14977,0.5192304253578186,8
14978,0.6194301247596741,8
14979,0.5936957001686096,8
14980,0.6282637715339661,8
14981,0.7419989109039307,8
14982,0.6066541075706482,8
14983,0.4309800863265991,8
14984,0.48807111382484436,8
14985,0.7122770547866821,8
14986,0.5275060534477234,8
14987,0.5442720055580139,8
14988,0.4282328188419342,8
14989,0.15999622642993927,8
14990,0.03384455293416977,8
14991,0.39402303099632263,8
14992,0.4513377547264099,8
14993,0.4991260766983032,8
14994,0.41304469108581543,8
14995,0.6006565690040588,8
14996,0.6293116807937622,8
14997,0.7493439316749573,8
14998,0.9117929935455322,8
14999,1.0099327564239502,8
15000,1.1776155233383179,8
15001,1.110044002532959,8
15002,1.169039249420166,8
15003,1.156469464302063,8
15004,0.7980037331581116,8
15005,0.5468989610671997,8
15006,0.5850516557693481,8
15007,0.41900309920310974,8
15008,0.35057157278060913,8
15009,0.4083990156650543,8
15010,0.2697356343269348,8
15011,0.12447524815797806,8
15012,0.18050800263881683,8
15013,0.233677476644516,8
15014,0.15550565719604492,8
15015,0.4157137870788574,8
15016,0.27790719270706177,8
15017,0.0446564257144928,8
15018,0.17930835485458374,8
15019,0.37921851873397827,8
15020,0.3876470625400543,8
15021,0.6185163259506226,8
15022,0.7279001474380493,8
15023,0.536189079284668,8
15024,0.1918928325176239,8
15025,0.27303728461265564,8
15026,0.28270572423934937,8
15027,0.3710654079914093,8
15028,0.35645592212677,8
15029,0.4100150763988495,8
15030,0.4241955578327179,8
15031,0.2805028259754181,8
15032,0.08186905831098557,8
15033,0.4465215802192688,8
15034,0.5360296368598938,8
15035,0.07393580675125122,8
15036,0.24731577932834625,8
15037,0.3706425428390503,8
15038,0.6350546479225159,8
15039,0.41325992345809937,8
15040,0.2900315821170807,8
15041,0.2693122625350952,8
15042,0.26275694370269775,8
15043,0.20712627470493317,8
15044,0.4780673682689667,8
15045,0.616058886051178,8
15046,0.6559880375862122,8
15047,0.7043668627738953,8
15048,0.7848138213157654,8
15049,0.8367211818695068,8
15050,0.8383980393409729,8
15051,0.9461864233016968,8
15052,0.8019500374794006,8
15053,0.6818060874938965,8
15054,0.6865485310554504,8
15055,0.6977285146713257,8
15056,0.7792760133743286,8
15057,0.7932242155075073,8
15058,0.6947672367095947,8
15059,0.5343210697174072,8
15060,0.489979088306427,8
15061,0.7196467518806458,8
15062,0.2606579661369324,8
15063,0.25037524104118347,8
15064,0.2534124553203583,8
15065,0.2545122802257538,8
15066,0.3389143645763397,8
15067,0.3161221742630005,8
15068,0.44235759973526,8
15069,0.9204570651054382,8
15070,0.9562824964523315,8
15071,0.7652644515037537,8
15072,0.613584041595459,8
15073,0.646888792514801,8
15074,0.8005590438842773,8
15075,0.5887227654457092,8
15076,0.23563139140605927,8
15077,0.36299848556518555,8
15078,0.5975219011306763,8
15079,0.4632073938846588,8
15080,0.2866983711719513,8
15081,0.17367500066757202,8
15082,0.11530307680368423,8
15083,0.2355669140815735,8
15084,0.17569205164909363,8
15085,0.6216806769371033,8
15086,0.40219777822494507,8
15087,0.3468763530254364,8
15088,0.5661659240722656,8
15089,0.8072991967201233,8
15090,0.4275011122226715,8
15091,0.28183966875076294,8
15092,0.3188716173171997,8
15093,0.6867715716362,8
15094,0.6104953289031982,8
15095,0.4679735004901886,8
15096,0.42093780636787415,8
15097,0.8521476984024048,8
15098,0.9031646251678467,8
15099,0.8113524913787842,8
15100,0.2286856323480606,8
15101,0.2378939539194107,8
15102,0.37363380193710327,8
15103,0.3757688105106354,8
15104,0.5142808556556702,8
15105,0.7735067009925842,8
15106,1.1146345138549805,8
15107,1.3658403158187866,8
15108,1.0369157791137695,8
15109,0.8291576504707336,8
15110,0.3321596682071686,8
15111,0.5087341070175171,8
15112,0.725486695766449,8
15113,0.9356974959373474,8
15114,0.8336225748062134,8
15115,0.6213209629058838,8
15116,0.5901641249656677,8
15117,0.2871270477771759,8
15118,0.3819950819015503,8
15119,0.7097548842430115,8
15120,0.8230910301208496,8
15121,0.8759219646453857,8
15122,0.882630467414856,8
15123,0.7342451810836792,8
15124,0.7163440585136414,8
15125,0.6862599849700928,8
15126,0.7029092907905579,8
15127,0.6451390981674194,8
15128,0.8281187415122986,8
15129,0.9731298685073853,8
15130,1.0044310092926025,8
15131,1.0220345258712769,8
15132,0.9656224846839905,8
15133,0.953049898147583,8
15134,1.061783790588379,8
15135,1.1563559770584106,8
15136,1.3190281391143799,8
15137,1.1465120315551758,8
15138,0.4644114673137665,8
15139,0.3248891234397888,8
15140,0.399985671043396,8
15141,0.421662300825119,8
15142,0.2253422886133194,8
15143,0.27634355425834656,8
15144,0.5610485076904297,8
15145,0.7970072031021118,8
15146,0.9634936451911926,8
15147,1.174699068069458,8
15148,1.1604863405227661,8
15149,0.9326719045639038,8
15150,0.7080147862434387,8
15151,0.5478191375732422,8
15152,0.49349406361579895,8
15153,0.7231164574623108,8
15154,0.8102697730064392,8
15155,1.0962378978729248,8
15156,0.6776268482208252,8
15157,0.22912906110286713,8
15158,0.3286554515361786,8
15159,0.160476416349411,8
15160,0.010062064975500107,8
15161,0.12082289159297943,8
15162,0.296314001083374,8
15163,0.45876944065093994,8
15164,0.5809880495071411,8
15165,0.8074217438697815,8
15166,0.9916666150093079,8
15167,0.9158647060394287,8
15168,0.45852479338645935,8
15169,0.3318706154823303,8
15170,0.30600929260253906,8
15171,0.28027859330177307,8
15172,0.35288405418395996,8
15173,0.48396992683410645,8
15174,0.37585896253585815,8
15175,0.33431944251060486,8
15176,0.5147889256477356,8
15177,0.6834662556648254,8
15178,0.5477068424224854,8
15179,0.3846248388290405,8
15180,0.4458332657814026,8
15181,0.6225348711013794,8
15182,0.33840203285217285,8
15183,0.12938715517520905,8
15184,0.06289719045162201,8
15185,0.19139021635055542,8
15186,0.27937591075897217,8
15187,0.48818278312683105,8
15188,0.6649042367935181,8
15189,0.7003006935119629,8
15190,0.7857173085212708,8
15191,0.6500256657600403,8
15192,0.5301719903945923,8
15193,0.3635597825050354,8
15194,0.3484237492084503,8
15195,0.309099406003952,8
15196,0.16892944276332855,8
15197,0.3246115446090698,8
15198,0.33222928643226624,8
15199,0.31929081678390503,8
15200,0.24156050384044647,8
15201,0.10941723734140396,8
15202,0.396351158618927,8
15203,0.3899171054363251,8
15204,0.6549254655838013,8
15205,0.6639159917831421,8
15206,0.3659276068210602,8
15207,0.4988675117492676,8
15208,0.7006485462188721,8
15209,0.2552485466003418,8
15210,0.29390791058540344,8
15211,0.3442777693271637,8
15212,0.5017542839050293,8
15213,0.610435426235199,8
15214,0.26427674293518066,8
15215,0.3627954423427582,8
15216,0.23263531923294067,8
15217,0.3098337650299072,8
15218,0.5137120485305786,8
15219,0.7235494256019592,8
15220,0.6694841384887695,8
15221,0.24381683766841888,8
15222,0.24376754462718964,8
15223,0.44936254620552063,8
15224,0.6115847826004028,8
15225,0.6656314730644226,8
15226,0.8168479204177856,8
15227,0.8002851009368896,8
15228,0.6663852334022522,8
15229,0.3443950414657593,8
15230,0.22841262817382812,8
15231,0.42642372846603394,8
15232,0.36059343814849854,8
15233,0.2847171127796173,8
15234,0.2451609969139099,8
15235,0.35622352361679077,8
15236,0.48355740308761597,8
15237,0.5093866586685181,8
15238,0.56214439868927,8
15239,0.6670251488685608,8
15240,0.836951494216919,8
15241,0.6706309914588928,8
15242,0.6172502040863037,8
15243,0.20985674858093262,8
15244,0.18858836591243744,8
15245,0.23236730694770813,8
15246,0.15614448487758636,8
15247,0.38664063811302185,8
15248,0.5643380284309387,8
15249,0.725533127784729,8
15250,0.6251853704452515,8
15251,0.2585587501525879,8
15252,0.09028506278991699,8
15253,0.32184985280036926,8
15254,0.5775677561759949,8
15255,0.7888626456260681,8
15256,0.5932012796401978,8
15257,0.2877163589000702,8
15258,0.1331527680158615,8
15259,0.2983833849430084,8
15260,0.4074772000312805,8
15261,0.5186759233474731,8
15262,0.45725640654563904,8
15263,0.5614142417907715,8
15264,0.6828314065933228,8
15265,0.6798627972602844,8
15266,0.641092836856842,8
15267,0.4546729028224945,8
15268,0.2879612445831299,8
15269,0.35046881437301636,8
15270,0.33945176005363464,8
15271,0.3985157608985901,8
15272,0.26093363761901855,8
15273,0.4153534770011902,8
15274,0.6209605932235718,8
15275,0.8080031871795654,8
15276,0.6860573887825012,8
15277,0.3970392644405365,8
15278,0.11820285767316818,8
15279,0.31873971223831177,8
15280,0.21946603059768677,8
15281,0.35192999243736267,8
15282,0.08723779767751694,8
15283,0.04460351541638374,8
15284,0.1965656280517578,8
15285,0.48318564891815186,8
15286,0.584134578704834,8
15287,0.16413097083568573,8
15288,0.24745243787765503,8
15289,0.4212864339351654,8
15290,0.42675289511680603,8
15291,0.41352373361587524,8
15292,0.5016010999679565,8
15293,0.7800523638725281,8
15294,1.0096163749694824,8
15295,1.0625839233398438,8
15296,0.8418823480606079,8
15297,0.3161778748035431,8
15298,0.021969711408019066,8
15299,0.06629398465156555,8
15300,0.23454250395298004,8
15301,0.1801973134279251,8
15302,0.21460331976413727,8
15303,0.5605783462524414,8
15304,0.5720269083976746,8
15305,0.6473199129104614,8
15306,0.7025370001792908,8
15307,0.5974615216255188,8
15308,0.40103739500045776,8
15309,0.3583424389362335,8
15310,0.5098272562026978,8
15311,0.760941207408905,8
15312,0.8129091858863831,8
15313,0.46107399463653564,8
15314,0.3226567208766937,8
15315,0.837912380695343,8
15316,0.8454099297523499,8
15317,0.5112631916999817,8
15318,0.1849684864282608,8
15319,0.13224783539772034,8
15320,0.24654456973075867,8
15321,0.40870270133018494,8
15322,0.4051216244697571,8
15323,0.4645289182662964,8
15324,0.09817586094141006,8
15325,0.47240379452705383,8
15326,0.4076974391937256,8
15327,0.07765389233827591,8
15328,0.2295328974723816,8
15329,0.5054458379745483,8
15330,0.6724429726600647,8
15331,0.7820581197738647,8
15332,0.792091429233551,8
15333,0.3222770690917969,8
15334,0.422599732875824,8
15335,0.3787059187889099,8
15336,0.36611130833625793,8
15337,0.2487865686416626,8
15338,0.4137117266654968,8
15339,0.05016323924064636,8
15340,0.06497994065284729,8
15341,0.407300740480423,8
15342,0.7709831595420837,8
15343,0.5691688060760498,8
15344,0.2499367743730545,8
15345,0.29573366045951843,8
15346,0.25871023535728455,8
15347,0.15569111704826355,8
15348,0.3182133436203003,8
15349,0.4632381498813629,8
15350,0.5435674786567688,8
15351,0.22454291582107544,8
15352,0.25166383385658264,8
15353,0.10692048817873001,8
15354,0.034441377967596054,8
15355,0.4428004324436188,8
15356,0.7266165614128113,8
15357,0.6898883581161499,8
15358,0.727034866809845,8
15359,0.2670254409313202,8
15360,0.5511813759803772,8
15361,0.9176622033119202,8
15362,1.1223758459091187,8
15363,0.7608447670936584,8
15364,0.25625094771385193,8
15365,0.16391882300376892,8
15366,0.2863338589668274,8
15367,0.9087299704551697,8
15368,1.110264539718628,8
15369,0.7203870415687561,8
15370,0.3281743824481964,8
15371,0.05968436598777771,8
15372,0.2006245106458664,8
15373,0.43303459882736206,8
15374,0.6929357647895813,8
15375,0.6839514374732971,8
15376,0.7121724486351013,8
15377,0.7989217042922974,8
15378,0.4907655417919159,8
15379,0.2551840841770172,8
15380,0.2434687614440918,8
15381,0.7118801474571228,8
15382,1.0810539722442627,8
15383,0.949679434299469,8
15384,0.5805232524871826,8
15385,0.14361056685447693,8
15386,0.4026249051094055,8
15387,0.3565579056739807,8
15388,0.6186460852622986,8
15389,0.37601616978645325,8
15390,0.045659370720386505,8
15391,0.4227934181690216,8
15392,0.5517162680625916,8
15393,0.5447973012924194,8
15394,0.5153491497039795,8
15395,0.2764829695224762,8
15396,0.4828401505947113,8
15397,0.5527001619338989,8
15398,0.7014079689979553,8
15399,0.5323306918144226,8
15400,0.38673946261405945,8
15401,0.07168933004140854,8
15402,0.1303112804889679,8
15403,0.08138328790664673,8
15404,0.2299281805753708,8
15405,0.4968723952770233,8
15406,0.7799147963523865,8
15407,1.1172081232070923,8
15408,1.155068278312683,8
15409,1.415362000465393,8
15410,1.6046825647354126,8
15411,1.0353838205337524,8
15412,0.6711435317993164,8
15413,0.6398588418960571,8
15414,0.779501736164093,8
15415,1.0311223268508911,8
15416,1.4906256198883057,8
15417,1.8362468481063843,8
15418,1.5998096466064453,8
15419,1.3140126466751099,8
15420,1.000329613685608,8
15421,1.1281757354736328,8
15422,1.0670875310897827,8
15423,1.0941091775894165,8
15424,0.9597262740135193,8
15425,1.1751867532730103,8
15426,1.1777136325836182,8
15427,1.5152708292007446,8
15428,1.5069726705551147,8
15429,1.4937132596969604,8
15430,1.114158034324646,8
15431,1.2834084033966064,8
15432,0.5342382788658142,8
15433,0.2668859362602234,8
15434,0.2812883257865906,8
15435,0.1176871508359909,8
15436,0.039715446531772614,8
15437,0.2410331815481186,8
15438,0.3056235611438751,8
15439,0.44945529103279114,8
15440,0.5225942134857178,8
15441,0.7555606365203857,8
15442,0.8819937705993652,8
15443,0.9981800317764282,8
15444,1.2154971361160278,8
15445,1.29525887966156,8
15446,1.06448495388031,8
15447,0.6969338655471802,8
15448,0.4652427136898041,8
15449,0.363659530878067,8
15450,0.49132147431373596,8
15451,0.5611312389373779,8
15452,0.7382058501243591,8
15453,0.8538600206375122,8
15454,1.127515196800232,8
15455,1.0819618701934814,8
15456,1.2500783205032349,8
15457,0.9584349393844604,8
15458,0.5137242674827576,8
15459,0.11276988685131073,8
15460,0.2213996946811676,8
15461,0.09225480258464813,8
15462,0.443827748298645,8
15463,0.3614543676376343,8
15464,0.5745381116867065,8
15465,0.6782629489898682,8
15466,0.7243868112564087,8
15467,0.9373894333839417,8
15468,0.8465322256088257,8
15469,0.9941810965538025,8
15470,0.762378454208374,8
15471,0.5248919725418091,8
15472,0.49831733107566833,8
15473,0.3506503403186798,8
15474,0.3183259665966034,8
15475,0.4048134982585907,8
15476,0.394669771194458,8
15477,0.5776036381721497,8
15478,0.5751060843467712,8
15479,0.49777737259864807,8
15480,0.5343514084815979,8
15481,0.5708178877830505,8
15482,0.5387889742851257,8
15483,0.5233398675918579,8
15484,0.8916950821876526,8
15485,0.9745833873748779,8
15486,1.1250323057174683,8
15487,1.325183629989624,8
15488,0.8862513303756714,8
15489,0.56658935546875,8
15490,0.4278757870197296,8
15491,0.45681658387184143,8
15492,0.4468940496444702,8
15493,0.6844043135643005,8
15494,0.8149355053901672,8
15495,1.0155763626098633,8
15496,1.1831923723220825,8
15497,1.4662752151489258,8
15498,1.6342817544937134,8
15499,1.467129111289978,8
15500,1.284787893295288,8
15501,0.9709606170654297,8
15502,1.03463613986969,8
15503,1.1752568483352661,8
15504,1.071549415588379,8
15505,1.048459768295288,8
15506,1.2187076807022095,8
15507,1.1018365621566772,8
15508,0.6717118620872498,8
15509,0.6677559018135071,8
15510,0.5377426743507385,8
15511,0.7583949565887451,8
15512,0.684859037399292,8
15513,0.530848503112793,8
15514,0.8262102007865906,8
15515,1.1820363998413086,8
15516,1.551565170288086,8
15517,1.0607695579528809,8
15518,1.0047791004180908,8
15519,0.4504183828830719,8
15520,0.3190380334854126,8
15521,0.3695215880870819,8
15522,0.35112497210502625,8
15523,0.4888956844806671,8
15524,0.4140346050262451,8
15525,0.15848024189472198,8
15526,0.3785155415534973,8
15527,0.760188102722168,8
15528,1.1396421194076538,8
15529,0.6508758068084717,8
15530,0.412783145904541,8
15531,0.5945204496383667,8
15532,0.40511083602905273,8
15533,0.30539414286613464,8
15534,0.2715253531932831,8
15535,0.33315762877464294,8
15536,0.7266630530357361,8
15537,1.1347087621688843,8
15538,1.3667765855789185,8
15539,1.403248906135559,8
15540,0.826075553894043,8
15541,0.6797178387641907,8
15542,0.5031355023384094,8
15543,0.2091418206691742,8
15544,0.3331575095653534,8
15545,0.5426416993141174,8
15546,0.8735449314117432,8
15547,1.1389241218566895,8
15548,1.3822108507156372,8
15549,1.3852133750915527,8
15550,1.3535434007644653,8
15551,1.0373287200927734,8
15552,0.7192557454109192,8
15553,0.6163016557693481,8
15554,0.6670228242874146,8
15555,0.8404049873352051,8
15556,0.8579372763633728,8
15557,0.6764001846313477,8
15558,0.7435363531112671,8
15559,0.7393085956573486,8
15560,0.8596408367156982,8
15561,0.9714781641960144,8
15562,1.1215263605117798,8
15563,1.349212408065796,8
15564,1.078434705734253,8
15565,0.5552817583084106,8
15566,0.5754947066307068,8
15567,0.655417263507843,8
15568,0.5778169631958008,8
15569,0.6175999641418457,8
15570,0.8335211873054504,8
15571,0.9004811644554138,8
15572,0.6386578679084778,8
15573,0.7173791527748108,8
15574,0.4567151367664337,8
15575,0.3420136272907257,8
15576,0.3299099802970886,8
15577,0.2357303649187088,8
15578,0.12191322445869446,8
15579,0.1720694750547409,8
15580,0.10006630420684814,8
15581,0.22638219594955444,8
15582,0.2887442708015442,8
15583,0.1985822170972824,8
15584,0.3822017312049866,8
15585,0.7048231363296509,8
15586,0.7183337211608887,8
15587,0.6942026615142822,8
15588,0.33782753348350525,8
15589,0.25740867853164673,8
15590,0.4424952268600464,8
15591,0.5501598715782166,8
15592,0.7347275614738464,8
15593,0.6851242184638977,8
15594,0.25019311904907227,8
15595,0.1624404489994049,8
15596,0.3229416608810425,8
15597,0.5667226314544678,8
15598,0.601510226726532,8
15599,0.30713823437690735,8
15600,0.21522794663906097,8
15601,0.3879757821559906,8
15602,0.1734343022108078,8
15603,0.2770010828971863,8
15604,0.44242581725120544,8
15605,0.39177364110946655,8
15606,0.1993393748998642,8
15607,0.18302585184574127,8
15608,0.07911219447851181,8
15609,0.2868427038192749,8
15610,0.436564177274704,8
15611,0.391130268573761,8
15612,0.5863445997238159,8
15613,0.8129720687866211,8
15614,0.9180659055709839,8
15615,1.0901285409927368,8
15616,1.0316896438598633,8
15617,0.8738125562667847,8
15618,0.5998026132583618,8
15619,0.6331398487091064,8
15620,0.6027676463127136,8
15621,0.7105363011360168,8
15622,0.7404531240463257,8
15623,0.9799029231071472,8
15624,1.1070234775543213,8
15625,1.0297267436981201,8
15626,0.6946247816085815,8
15627,0.565910279750824,8
15628,0.635711669921875,8
15629,0.8870875239372253,8
15630,0.9404162764549255,8
15631,0.5856269598007202,8
15632,0.3186834454536438,8
15633,0.23256243765354156,8
15634,0.5201543569564819,8
15635,0.6289334297180176,8
15636,0.6722450852394104,8
15637,0.4874272048473358,8
15638,0.4919891953468323,8
15639,0.42642271518707275,8
15640,0.21206782758235931,8
15641,0.21496862173080444,8
15642,0.3905884623527527,8
15643,0.6401846408843994,8
15644,0.7886679172515869,8
15645,0.5988618731498718,8
15646,0.16525301337242126,8
15647,0.1716018170118332,8
15648,0.3163042366504669,8
15649,0.1428292691707611,8
15650,0.1067529246211052,8
15651,0.44285261631011963,8
15652,0.6624494194984436,8
15653,0.8616419434547424,8
15654,0.9093936681747437,8
15655,1.0957945585250854,8
15656,1.4701367616653442,8
15657,1.536341905593872,8
15658,1.5278658866882324,8
15659,1.4929754734039307,8
15660,0.8408738970756531,8
15661,0.3287963569164276,8
15662,0.16424833238124847,8
15663,0.22484925389289856,8
15664,0.5109503269195557,8
15665,0.8645364046096802,8
15666,1.1417319774627686,8
15667,1.1550194025039673,8
15668,1.1429435014724731,8
15669,1.042569875717163,8
15670,0.9748000502586365,8
15671,0.6727867126464844,8
15672,0.5675360560417175,8
15673,0.6368382573127747,8
15674,1.0078680515289307,8
15675,1.0338746309280396,8
15676,0.9664247035980225,8
15677,0.48323315382003784,8
15678,0.11499752104282379,8
15679,0.1412167251110077,8
15680,0.17768891155719757,8
15681,0.2575727105140686,8
15682,0.4140470623970032,8
15683,0.2802967429161072,8
15684,0.38938573002815247,8
15685,0.14829625189304352,8
15686,0.1142549142241478,8
15687,0.16627131402492523,8
15688,0.20071673393249512,8
15689,0.3566775321960449,8
15690,0.4649978280067444,8
15691,0.6171781420707703,8
15692,0.6239435076713562,8
15693,0.5787802934646606,8
15694,0.5026393532752991,8
15695,0.547955334186554,8
15696,0.6479109525680542,8
15697,0.6294155120849609,8
15698,0.5221828818321228,8
15699,0.2529239058494568,8
15700,0.1527603566646576,8
15701,0.15511436760425568,8
15702,0.4974156320095062,8
15703,0.7512636780738831,8
15704,0.8398382663726807,8
15705,0.6690384745597839,8
15706,0.31698453426361084,8
15707,0.41046416759490967,8
15708,0.2167174518108368,8
15709,0.2601613700389862,8
15710,0.17529729008674622,8
15711,0.31747710704803467,8
15712,0.5443111062049866,8
15713,0.45758965611457825,8
15714,0.4500211477279663,8
15715,0.3953340947628021,8
15716,0.4534960389137268,8
15717,0.7950186133384705,8
15718,1.0066603422164917,8
15719,1.037817120552063,8
15720,1.123326063156128,8
15721,1.0759119987487793,8
15722,0.8407303094863892,8
15723,0.5976845026016235,8
15724,0.5695549845695496,8
15725,0.21753378212451935,8
15726,0.23706132173538208,8
15727,0.5898351669311523,8
15728,0.8328460454940796,8
