"time, total energy, level"
10986,112.95600891113281,4
10987,192.85601806640625,4
10988,345.69659423828125,4
10989,175.1560821533203,4
10990,244.16241455078125,4
10991,261.0666198730469,4
10992,286.1986083984375,4
10993,306.00347900390625,4
10994,412.3597412109375,4
10995,220.49264526367188,4
10996,231.41970825195312,4
10997,374.9651184082031,4
10998,353.50933837890625,4
10999,428.4156799316406,4
11000,305.5079650878906,4
11001,420.07330322265625,4
11002,193.5497283935547,4
11003,181.89093017578125,4
11004,306.7677001953125,4
11005,314.94097900390625,4
11006,350.540771484375,4
11007,412.221435546875,4
11008,397.29974365234375,4
11009,283.11016845703125,4
11010,254.05511474609375,4
11011,420.48504638671875,4
11012,355.627685546875,4
11013,251.7163543701172,4
11014,333.7512512207031,4
11015,286.68121337890625,4
11016,167.4869842529297,4
11017,318.4533386230469,4
11018,311.74420166015625,4
11019,256.6636962890625,4
11020,357.19342041015625,4
11021,241.67935180664062,4
11022,322.7039489746094,4
11023,323.3277282714844,4
11024,340.2291259765625,4
11025,246.88412475585938,4
11026,219.64016723632812,4
11027,250.72926330566406,4
11028,271.41668701171875,4
11029,328.8927001953125,4
11030,628.2432861328125,4
11031,243.50778198242188,4
11032,256.580810546875,4
11033,448.4552001953125,4
11034,257.4739074707031,4
11035,280.9076843261719,4
11036,510.768310546875,4
11037,429.32794189453125,4
11038,298.4312438964844,4
11039,205.75537109375,4
11040,192.41946411132812,4
11041,300.52642822265625,4
11042,241.39219665527344,4
11043,244.1409912109375,4
11044,210.1322784423828,4
11045,166.05975341796875,4
11046,271.4505310058594,4
11047,546.0822143554688,4
11048,222.6517333984375,4
11049,246.44381713867188,4
11050,168.8538818359375,4
11051,281.192138671875,4
11052,321.2474670410156,4
11053,169.08082580566406,4
11054,322.1339416503906,4
11055,250.7662811279297,4
11056,138.96768188476562,4
11057,232.5723419189453,4
11058,328.08685302734375,4
11059,219.92462158203125,4
11060,233.25006103515625,4
11061,265.9130859375,4
11062,261.60150146484375,4
11063,310.6551208496094,4
11064,199.433349609375,4
11065,277.69659423828125,4
11066,424.46514892578125,4
11067,236.6935577392578,4
11068,341.7832336425781,4
11069,282.8422546386719,4
11070,325.7767639160156,4
11071,241.17788696289062,4
11072,358.9508056640625,4
11073,270.3653259277344,4
11074,207.98080444335938,4
11075,190.3525390625,4
11076,236.19216918945312,4
11077,268.7354736328125,4
11078,334.574951171875,4
11079,247.56141662597656,4
11080,345.6239929199219,4
11081,385.743896484375,4
11082,303.4296875,4
11083,171.56063842773438,4
11084,259.4182434082031,4
11085,200.6132049560547,4
11086,221.85617065429688,4
11087,263.0861511230469,4
11088,441.4250793457031,4
11089,551.8617553710938,4
11090,460.90484619140625,4
11091,322.8538818359375,4
11092,225.09002685546875,4
11093,313.7200622558594,4
11094,230.96485900878906,4
11095,303.774169921875,4
11096,258.18927001953125,4
11097,205.38722229003906,4
11098,284.94525146484375,4
11099,269.6967468261719,4
11100,187.96827697753906,4
11101,119.71485900878906,4
11102,261.66876220703125,4
11103,268.25,4
11104,217.11517333984375,4
11105,391.21856689453125,4
11106,223.11001586914062,4
11107,342.0025329589844,4
11108,204.4010467529297,4
11109,383.4588317871094,4
11110,334.6580810546875,4
11111,247.67843627929688,4
11112,163.24600219726562,4
11113,252.48904418945312,4
11114,204.28851318359375,4
11115,215.49072265625,4
11116,296.0054931640625,4
11117,174.59878540039062,4
11118,310.95855712890625,4
11119,369.23712158203125,4
11120,273.5748291015625,4
11121,406.57476806640625,4
11122,301.6270751953125,4
11123,203.18228149414062,4
11124,212.34829711914062,4
11125,354.98284912109375,4
11126,307.7724304199219,4
11127,259.4615478515625,4
11128,164.76548767089844,4
11129,216.89129638671875,4
11130,261.61834716796875,4
11131,223.77279663085938,4
11132,351.43438720703125,4
11133,305.6121826171875,4
11134,347.95147705078125,4
11135,307.79302978515625,4
11136,283.501708984375,4
11137,214.31103515625,4
11138,419.2940673828125,4
11139,180.19827270507812,4
11140,270.6834716796875,4
11141,300.8451232910156,4
11142,312.880126953125,4
11143,293.3806457519531,4
11144,185.90716552734375,4
11145,362.48443603515625,4
11146,238.83338928222656,4
11147,320.2351989746094,4
11148,422.0413513183594,4
11149,459.77398681640625,4
11150,233.53506469726562,4
11151,326.4073486328125,4
11152,480.43731689453125,4
11153,279.020751953125,4
11154,165.14266967773438,4
11155,268.1356201171875,4
11156,287.31396484375,4
11157,259.4236755371094,4
11158,325.6700439453125,4
11159,348.078125,4
11160,411.41119384765625,4
11161,168.21258544921875,4
11162,375.53643798828125,4
11163,334.87164306640625,4
11164,212.76034545898438,4
11165,176.36550903320312,4
11166,356.8836364746094,4
11167,392.7130432128906,4
11168,459.1280517578125,4
11169,378.59857177734375,4
11170,209.9750213623047,4
11171,305.39923095703125,4
11172,163.5518798828125,4
11173,226.21810913085938,4
11174,230.77166748046875,4
11175,268.5102233886719,4
11176,269.79730224609375,4
11177,285.01910400390625,4
11178,291.8945617675781,4
11179,296.5674133300781,4
11180,285.7119445800781,4
11181,353.4122619628906,4
11182,321.3826904296875,4
11183,273.2281494140625,4
11184,248.52281188964844,4
11185,313.486328125,4
11186,185.93820190429688,4
11187,244.93429565429688,4
11188,240.760009765625,4
11189,168.30154418945312,4
11190,173.01123046875,4
11191,167.11386108398438,4
11192,178.09375,4
11193,334.63671875,4
11194,395.4238586425781,4
11195,342.41729736328125,4
11196,374.728271484375,4
11197,328.2329406738281,4
11198,367.38275146484375,4
11199,201.08828735351562,4
11200,197.75189208984375,4
11201,229.12786865234375,4
11202,251.08676147460938,4
11203,240.538818359375,4
11204,303.81304931640625,4
11205,397.59405517578125,4
11206,294.81414794921875,4
11207,306.1270751953125,4
11208,175.53219604492188,4
11209,347.66552734375,4
11210,303.9368896484375,4
11211,269.2598876953125,4
11212,322.30419921875,4
11213,196.17855834960938,4
11214,142.95904541015625,4
11215,202.68414306640625,4
11216,273.5760498046875,4
11217,324.1871337890625,4
11218,353.6199951171875,4
11219,129.7759246826172,4
11220,302.562744140625,4
11221,256.84661865234375,4
11222,271.9577331542969,4
11223,319.5900573730469,4
11224,340.8383483886719,4
11225,414.1199035644531,4
11226,338.07220458984375,4
11227,383.031005859375,4
11228,405.1695556640625,4
11229,387.3190612792969,4
11230,340.24505615234375,4
11231,355.1048583984375,4
11232,289.76849365234375,4
11233,366.4840393066406,4
11234,287.6075744628906,4
11235,354.65155029296875,4
11236,222.3205108642578,4
11237,269.49462890625,4
11238,371.9591369628906,4
11239,587.8048095703125,4
11240,379.46142578125,4
11241,338.8817138671875,4
11242,209.39178466796875,4
11243,407.45562744140625,4
11244,296.04901123046875,4
11245,237.52000427246094,4
11246,286.466796875,4
11247,259.62750244140625,4
11248,325.05657958984375,4
11249,221.20098876953125,4
11250,203.30325317382812,4
11251,201.8983612060547,4
11252,236.05043029785156,4
11253,302.4206237792969,4
11254,283.6170654296875,4
11255,176.9824676513672,4
11256,291.0751953125,4
11257,464.9770812988281,4
11258,0.0,4
11259,191.93431091308594,4
11260,243.61309814453125,4
11261,267.6417236328125,4
11262,390.421142578125,4
11263,156.06515502929688,4
11264,454.3739013671875,4
11265,372.3836669921875,4
11266,529.6236572265625,4
11267,148.90696716308594,4
11268,236.83871459960938,4
11269,243.52789306640625,4
11270,143.77398681640625,4
11271,286.28369140625,4
11272,244.7374725341797,4
11273,150.8780517578125,4
11274,414.4265441894531,4
11275,294.76971435546875,4
11276,280.6585998535156,4
11277,131.70718383789062,4
11278,293.9744873046875,4
11279,226.345947265625,4
11280,167.58648681640625,4
11281,186.75941467285156,4
11282,216.73641967773438,4
11283,225.65476989746094,4
11284,244.57801818847656,4
11285,218.08718872070312,4
11286,154.4007568359375,4
11287,209.35765075683594,4
11288,301.7716064453125,4
11289,158.9986114501953,4
11290,287.3589172363281,4
11291,165.09849548339844,4
11292,321.7370910644531,4
11293,169.42584228515625,4
11294,275.147216796875,4
11295,213.08412170410156,4
11296,245.46466064453125,4
11297,303.4583435058594,4
11298,274.3183288574219,4
11299,354.4468994140625,4
11300,260.60784912109375,4
11301,111.31055450439453,4
11302,258.29864501953125,4
11303,167.8023681640625,4
11304,266.139404296875,4
11305,178.8000030517578,4
11306,245.07632446289062,4
11307,373.5775451660156,4
11308,259.510009765625,4
11309,224.79257202148438,4
11310,241.1998291015625,4
11311,224.5723114013672,4
11312,393.28399658203125,4
11313,369.2111511230469,4
11314,279.9548034667969,4
11315,240.3757781982422,4
11316,226.4454345703125,4
11317,326.22900390625,4
11318,347.2344970703125,4
11319,191.096435546875,4
11320,167.9449005126953,4
11321,173.0244598388672,4
11322,150.34149169921875,4
11323,223.595947265625,4
11324,295.8843994140625,4
11325,266.19976806640625,4
11326,234.745849609375,4
11327,243.67874145507812,4
11328,155.540771484375,4
11329,212.79425048828125,4
11330,544.8529052734375,4
11331,205.11976623535156,4
11332,474.8882141113281,4
11333,279.84368896484375,4
11334,281.025634765625,4
11335,402.36505126953125,4
11336,410.30145263671875,4
11337,297.11053466796875,4
11338,192.42919921875,4
11339,305.4817810058594,4
11340,319.74188232421875,4
11341,357.19183349609375,4
11342,284.8462829589844,4
11343,150.60189819335938,4
11344,201.6622314453125,4
11345,320.99078369140625,4
11346,209.71742248535156,4
11347,395.21563720703125,4
11348,258.0201110839844,4
11349,295.327880859375,4
11350,192.407470703125,4
11351,147.85519409179688,4
11352,248.10733032226562,4
11353,262.37249755859375,4
11354,238.84600830078125,4
11355,270.7799072265625,4
11356,318.2279357910156,4
11357,143.61964416503906,4
11358,425.6816101074219,4
11359,216.12002563476562,4
11360,274.9454345703125,4
11361,212.22860717773438,4
11362,244.64279174804688,4
11363,263.20941162109375,4
11364,225.02139282226562,4
11365,420.2344970703125,4
11366,176.92752075195312,4
11367,277.4134216308594,4
11368,256.3409423828125,4
11369,208.51806640625,4
11370,141.928955078125,4
11371,329.09332275390625,4
11372,202.14599609375,4
11373,277.591064453125,4
11374,523.4521484375,4
11375,160.31716918945312,4
11376,282.974609375,4
11377,160.66966247558594,4
11378,232.98550415039062,4
11379,220.22238159179688,4
11380,161.77967834472656,4
11381,354.6243896484375,4
11382,268.550048828125,4
11383,382.64410400390625,4
11384,148.52259826660156,4
11385,222.86074829101562,4
11386,465.6828918457031,4
11387,316.93634033203125,4
11388,316.6984558105469,4
11389,327.035400390625,4
11390,231.791015625,4
11391,258.9014892578125,4
11392,330.8970947265625,4
11393,312.03631591796875,4
11394,336.0993347167969,4
11395,277.0063171386719,4
11396,364.6044921875,4
11397,190.0924835205078,4
11398,260.2969055175781,4
11399,195.072509765625,4
11400,175.4805450439453,4
11401,349.6991271972656,4
11402,231.767333984375,4
11403,382.8121337890625,4
11404,257.15350341796875,4
11405,242.37506103515625,4
11406,203.36058044433594,4
11407,191.52853393554688,4
11408,226.9632568359375,4
11409,170.03390502929688,4
11410,284.28326416015625,4
11411,274.50006103515625,4
11412,218.13304138183594,4
11413,212.85394287109375,4
11414,202.87542724609375,4
11415,297.78045654296875,4
11416,148.73045349121094,4
11417,213.94821166992188,4
11418,148.5718994140625,4
11419,376.50164794921875,4
11420,394.2666931152344,4
11421,250.3399658203125,4
11422,130.7007293701172,4
11423,126.31980895996094,4
11424,247.73733520507812,4
11425,225.69131469726562,4
11426,151.73196411132812,4
11427,243.351318359375,4
11428,184.26956176757812,4
11429,283.7158203125,4
11430,305.74969482421875,4
11431,295.364501953125,4
11432,202.31094360351562,4
11433,193.65533447265625,4
11434,267.19708251953125,4
11435,212.91574096679688,4
11436,220.1448974609375,4
11437,114.32359313964844,4
11438,288.61065673828125,4
11439,238.43910217285156,4
11440,217.35516357421875,4
11441,194.67437744140625,4
11442,170.83456420898438,4
11443,280.30560302734375,4
11444,169.68209838867188,4
11445,284.3619384765625,4
11446,316.24810791015625,4
11447,169.53903198242188,4
11448,128.2064971923828,4
11449,195.97186279296875,4
11450,264.8745422363281,4
11451,154.03399658203125,4
11452,370.32244873046875,4
11453,260.1884765625,4
11454,190.49395751953125,4
11455,314.6383972167969,4
11456,334.57940673828125,4
11457,264.3993225097656,4
11458,269.8811950683594,4
11459,252.4954833984375,4
11460,321.185791015625,4
11461,256.873779296875,4
11462,269.88201904296875,4
11463,289.0415344238281,4
11464,179.79641723632812,4
11465,195.61822509765625,4
11466,181.25009155273438,4
11467,201.3753662109375,4
11468,177.73406982421875,4
11469,263.3984069824219,4
11470,220.85348510742188,4
11471,203.6349639892578,4
11472,263.5166015625,4
11473,274.1898193359375,4
11474,291.67041015625,4
11475,210.8017578125,4
11476,252.87298583984375,4
11477,274.48101806640625,4
11478,146.69235229492188,4
11479,199.13150024414062,4
11480,344.7336730957031,4
11481,299.0380859375,4
11482,268.65869140625,4
11483,614.4110107421875,4
11484,214.00279235839844,4
11485,385.1618957519531,4
11486,118.25640869140625,4
11487,253.50164794921875,4
11488,154.7927703857422,4
11489,169.74432373046875,4
11490,201.75624084472656,4
11491,185.57211303710938,4
11492,260.5782775878906,4
11493,283.9454650878906,4
11494,337.76434326171875,4
11495,255.47805786132812,4
11496,209.42037963867188,4
11497,150.2622528076172,4
11498,172.75689697265625,4
11499,310.5994873046875,4
11500,416.8919982910156,4
11501,376.6839599609375,4
11502,335.92706298828125,4
11503,321.7863464355469,4
11504,360.47064208984375,4
11505,446.7171630859375,4
11506,605.8001098632812,4
11507,177.1884765625,4
11508,212.58534240722656,4
11509,180.3269500732422,4
11510,199.5648193359375,4
11511,210.0644989013672,4
11512,262.08099365234375,4
11513,163.4615936279297,4
11514,273.0113525390625,4
11515,342.7817077636719,4
11516,297.4390563964844,4
11517,331.28277587890625,4
11518,312.44775390625,4
11519,160.59033203125,4
11520,326.94342041015625,4
11521,233.08639526367188,4
11522,238.23280334472656,4
11523,303.2004699707031,4
11524,203.74842834472656,4
11525,117.9302749633789,4
11526,194.858154296875,4
11527,199.35488891601562,4
11528,147.50680541992188,4
11529,114.78244018554688,4
11530,223.65245056152344,4
11531,221.71910095214844,4
11532,199.89927673339844,4
11533,231.9383087158203,4
11534,271.13330078125,4
11535,191.91265869140625,4
11536,260.2984619140625,4
11537,112.99683380126953,4
11538,170.75274658203125,4
11539,236.7134552001953,4
11540,253.49781799316406,4
11541,359.8370361328125,4
11542,187.488525390625,4
11543,239.02468872070312,4
11544,265.72833251953125,4
11545,256.57989501953125,4
11546,182.1056365966797,4
11547,270.8868103027344,4
11548,306.4052429199219,4
11549,180.73233032226562,4
11550,307.8831787109375,4
11551,160.30255126953125,4
11552,142.12229919433594,4
11553,397.24298095703125,4
11554,221.1210174560547,4
11555,147.3903045654297,4
11556,188.60958862304688,4
11557,214.64761352539062,4
11558,366.1891784667969,4
11559,266.96490478515625,4
11560,319.91925048828125,4
11561,385.03106689453125,4
11562,255.16607666015625,4
11563,238.91702270507812,4
11564,321.45977783203125,4
11565,351.61334228515625,4
11566,285.8730163574219,4
11567,626.2493896484375,4
11568,229.6605224609375,4
11569,197.5797576904297,4
11570,150.6697998046875,4
11571,195.6168670654297,4
11572,115.38382720947266,4
11573,266.6130676269531,4
11574,263.76727294921875,4
11575,317.71099853515625,4
11576,168.73110961914062,4
11577,317.3529052734375,4
11578,227.66445922851562,4
11579,318.370361328125,4
11580,286.8455505371094,4
11581,297.376953125,4
11582,308.94989013671875,4
11583,174.3401641845703,4
11584,325.0755310058594,4
11585,326.4681396484375,4
11586,227.91928100585938,4
11587,256.6585998535156,4
11588,241.14979553222656,4
11589,177.83218383789062,4
11590,278.68548583984375,4
11591,247.65890502929688,4
11592,336.2947998046875,4
11593,213.59603881835938,4
11594,297.3638000488281,4
11595,332.1185302734375,4
11596,534.670654296875,4
11597,294.28692626953125,4
11598,252.4266357421875,4
11599,212.78396606445312,4
11600,331.7264404296875,4
11601,336.40386962890625,4
11602,197.39266967773438,4
11603,219.11895751953125,4
11604,229.38706970214844,4
11605,312.914306640625,4
11606,433.6134948730469,4
11607,247.73504638671875,4
11608,190.552001953125,4
11609,269.58685302734375,4
11610,378.0401611328125,4
11611,299.81195068359375,4
11612,140.3583526611328,4
11613,250.12088012695312,4
11614,289.647705078125,4
11615,387.44781494140625,4
11616,586.0201416015625,4
11617,292.7110900878906,4
11618,446.00836181640625,4
11619,375.82464599609375,4
11620,325.373779296875,4
11621,274.7861022949219,4
11622,251.6341094970703,4
11623,302.2983093261719,4
11624,244.3236541748047,4
11625,192.2977294921875,4
11626,211.1102294921875,4
11627,335.7995910644531,4
11628,252.7707977294922,4
11629,256.7390441894531,4
11630,301.9803466796875,4
11631,279.59906005859375,4
11632,197.8155517578125,4
11633,227.5480194091797,4
11634,299.5692443847656,4
11635,339.63946533203125,4
11636,317.9583740234375,4
11637,275.74578857421875,4
11638,382.77935791015625,4
11639,259.001220703125,4
11640,391.83599853515625,4
11641,317.280517578125,4
11642,140.5812530517578,4
11643,332.3467102050781,4
11644,252.45579528808594,4
11645,269.21246337890625,4
11646,260.5414123535156,4
11647,238.43783569335938,4
11648,391.970703125,4
11649,313.2330017089844,4
11650,279.26806640625,4
11651,238.54019165039062,4
11652,198.163818359375,4
11653,383.2868347167969,4
11654,405.6114501953125,4
11655,322.31231689453125,4
11656,248.54928588867188,4
11657,241.5786895751953,4
11658,356.5456848144531,4
11659,147.7922821044922,4
11660,264.6934509277344,4
11661,241.7958526611328,4
11662,255.52346801757812,4
11663,332.2713928222656,4
11664,240.680419921875,4
11665,285.24713134765625,4
11666,257.28717041015625,4
11667,520.1071166992188,4
11668,195.78857421875,4
11669,197.82855224609375,4
11670,285.2040100097656,4
11671,216.85330200195312,4
11672,219.5309600830078,4
11673,191.27230834960938,4
11674,267.855712890625,4
11675,303.80926513671875,4
11676,405.673095703125,4
11677,308.2765197753906,4
11678,490.9028625488281,4
11679,340.14117431640625,4
11680,188.0974578857422,4
11681,405.2188720703125,4
11682,260.2156982421875,4
11683,208.05328369140625,4
11684,145.20370483398438,4
11685,158.8321533203125,4
11686,206.4585418701172,4
11687,243.73812866210938,4
11688,118.02029418945312,4
11689,235.2279815673828,4
11690,322.4704895019531,4
11691,229.99935913085938,4
11692,192.59469604492188,4
11693,320.73651123046875,4
11694,202.91650390625,4
11695,199.05487060546875,4
11696,155.78778076171875,4
11697,268.6226806640625,4
11698,231.54080200195312,4
11699,293.99871826171875,4
11700,383.1075439453125,4
11701,507.37042236328125,4
11702,296.0124816894531,4
11703,465.4771423339844,4
11704,509.6840515136719,4
11705,185.10433959960938,4
11706,376.57080078125,4
11707,257.49530029296875,4
11708,243.28201293945312,4
11709,203.1761474609375,4
11710,239.78965759277344,4
11711,308.75958251953125,4
11712,305.00872802734375,4
11713,325.4174499511719,4
11714,312.343017578125,4
11715,247.737060546875,4
11716,472.849853515625,4
11717,392.6077880859375,4
11718,348.19635009765625,4
11719,260.15850830078125,4
11720,446.5648193359375,4
11721,259.64227294921875,4
11722,279.80401611328125,4
11723,244.235595703125,4
11724,215.6385498046875,4
11725,286.3815612792969,4
11726,274.4065856933594,4
11727,297.3226318359375,4
11728,184.22463989257812,4
11729,231.04965209960938,4
11730,210.31057739257812,4
11731,267.5008850097656,4
11732,234.32452392578125,4
11733,218.4206085205078,4
11734,128.07530212402344,4
11735,256.25921630859375,4
11736,218.73594665527344,4
11737,255.39259338378906,4
11738,61.27109146118164,4
11739,213.60069274902344,4
11740,244.17453002929688,4
11741,158.03610229492188,4
11742,153.33889770507812,4
11743,265.9916687011719,4
11744,198.30148315429688,4
11745,183.30813598632812,4
11746,215.75228881835938,4
11747,267.21453857421875,4
11748,184.24188232421875,4
11749,318.2755432128906,4
11750,325.6477966308594,4
11751,267.00384521484375,4
11752,356.8064270019531,4
11753,242.27850341796875,4
11754,199.97171020507812,4
11755,660.861083984375,4
11756,660.9474487304688,4
11757,218.5567626953125,4
11758,664.6026611328125,4
11759,288.69305419921875,4
11760,299.97119140625,4
11761,236.33258056640625,4
11762,530.480712890625,4
11763,334.38226318359375,4
11764,267.44976806640625,4
11765,344.0157470703125,4
11766,243.70277404785156,4
11767,301.5331726074219,4
11768,384.0160827636719,4
11769,287.56842041015625,4
11770,336.1473388671875,4
11771,363.5576171875,4
11772,340.0985107421875,4
11773,256.862548828125,4
11774,259.2615966796875,4
11775,303.06842041015625,4
11776,594.396240234375,4
11777,459.37103271484375,4
11778,573.0845947265625,4
11779,414.69873046875,4
11780,684.9254150390625,4
11781,414.860107421875,4
11782,299.2320556640625,4
11783,302.9552917480469,4
11784,383.7230224609375,4
11785,424.8306579589844,4
11786,222.54367065429688,4
11787,315.89251708984375,4
11788,224.1039276123047,4
11789,299.7640380859375,4
11790,186.98031616210938,4
11791,224.66006469726562,4
11792,227.29989624023438,4
11793,342.63458251953125,4
11794,314.6285095214844,4
11795,274.234619140625,4
11796,459.9661560058594,4
11797,310.23834228515625,4
11798,275.7108154296875,4
11799,373.5341491699219,4
11800,281.52667236328125,4
11801,347.3356628417969,4
11802,230.188232421875,4
11803,445.36395263671875,4
11804,238.35525512695312,4
11805,186.45779418945312,4
11806,215.84097290039062,4
11807,258.6370849609375,4
11808,224.87503051757812,4
11809,300.69110107421875,4
11810,369.04571533203125,4
11811,260.2623596191406,4
11812,1061.3087158203125,4
11813,360.07598876953125,4
11814,288.14453125,4
11815,276.4759826660156,4
11816,249.7937469482422,4
11817,148.44912719726562,4
11818,258.8177185058594,4
11819,205.6587677001953,4
11820,224.1589813232422,4
11821,259.88177490234375,4
11822,203.203125,4
11823,269.62872314453125,4
11824,197.26779174804688,4
11825,246.89312744140625,4
11826,246.47994995117188,4
11827,290.73443603515625,4
11828,184.02487182617188,4
11829,272.9725341796875,4
11830,305.1428527832031,4
11831,402.17071533203125,4
11832,389.0989074707031,4
11833,312.2343444824219,4
11834,300.7811279296875,4
11835,256.81878662109375,4
11836,323.54052734375,4
11837,227.6488037109375,4
11838,257.9189453125,4
11839,278.32061767578125,4
11840,282.6611633300781,4
11841,177.45867919921875,4
11842,227.5211944580078,4
11843,182.38113403320312,4
11844,253.48655700683594,4
11845,263.96820068359375,4
11846,255.13845825195312,4
11847,344.3987121582031,4
11848,184.70977783203125,4
11849,159.80551147460938,4
11850,237.53677368164062,4
11851,305.6145324707031,4
11852,381.567626953125,4
11853,299.1518249511719,4
11854,290.1697082519531,4
11855,303.3824462890625,4
11856,349.264404296875,4
11857,292.57659912109375,4
11858,261.8994140625,4
11859,165.2998046875,4
11860,305.2213134765625,4
11861,328.08197021484375,4
11862,298.84423828125,4
11863,298.90582275390625,4
11864,436.29937744140625,4
11865,293.80865478515625,4
11866,233.7559356689453,4
11867,250.8090057373047,4
11868,287.0679626464844,4
11869,356.93756103515625,4
11870,306.5484313964844,4
11871,322.2593994140625,4
11872,190.7816162109375,4
11873,261.8446044921875,4
11874,321.8778076171875,4
11875,281.5072021484375,4
11876,287.96661376953125,4
11877,266.42919921875,4
11878,226.888916015625,4
11879,215.4331512451172,4
11880,186.83436584472656,4
11881,225.885009765625,4
11882,221.37994384765625,4
11883,233.40432739257812,4
11884,233.55233764648438,4
11885,145.76132202148438,4
11886,378.07452392578125,4
11887,213.48617553710938,4
11888,306.16729736328125,4
11889,293.1065368652344,4
11890,226.27862548828125,4
11891,182.08724975585938,4
11892,314.5074462890625,4
11893,229.65438842773438,4
11894,333.73431396484375,4
11895,301.6975402832031,4
11896,382.91741943359375,4
11897,252.48745727539062,4
11898,217.28628540039062,4
11899,222.18585205078125,4
11900,284.0167541503906,4
11901,347.16864013671875,4
11902,324.5632629394531,4
11903,242.95074462890625,4
11904,201.43966674804688,4
11905,328.59979248046875,4
11906,308.848876953125,4
11907,391.16558837890625,4
11908,144.27183532714844,4
11909,253.3997802734375,4
11910,262.5167236328125,4
11911,407.9227294921875,4
11912,458.1246337890625,4
11913,338.4242858886719,4
11914,416.78765869140625,4
11915,307.14306640625,4
11916,272.6903381347656,4
11917,383.9709777832031,4
11918,181.42127990722656,4
11919,269.0765686035156,4
11920,122.17855834960938,4
11921,224.203857421875,4
11922,172.09921264648438,4
11923,265.7984924316406,4
11924,252.69158935546875,4
11925,264.02685546875,4
11926,203.80052185058594,4
11927,209.0083465576172,4
11928,279.78387451171875,4
11929,254.18984985351562,4
11930,178.83816528320312,4
11931,351.852783203125,4
11932,294.2727355957031,4
11933,199.00473022460938,4
11934,228.38555908203125,4
11935,226.72958374023438,4
11936,163.6404571533203,4
11937,318.3844909667969,4
11938,217.21664428710938,4
11939,627.1552734375,4
11940,311.3986511230469,4
11941,203.412353515625,4
11942,124.12745666503906,4
11943,346.5777587890625,4
11944,280.14678955078125,4
11945,275.71453857421875,4
11946,386.3414306640625,4
11947,337.85894775390625,4
11948,420.3006896972656,4
11949,388.5537109375,4
11950,307.3236999511719,4
11951,262.71563720703125,4
11952,258.3585205078125,4
11953,250.73828125,4
11954,374.17864990234375,4
11955,242.6631317138672,4
11956,220.15481567382812,4
11957,302.01251220703125,4
11958,245.07110595703125,4
11959,268.93939208984375,4
11960,233.31063842773438,4
11961,259.66510009765625,4
11962,380.75958251953125,4
11963,344.76849365234375,4
11964,137.91812133789062,4
11965,303.2166748046875,4
11966,306.1927795410156,4
11967,288.2698974609375,4
11968,201.9530029296875,4
11969,182.004638671875,4
11970,253.15475463867188,4
11971,212.8323516845703,4
11972,248.91644287109375,4
11973,393.38385009765625,4
11974,235.5535888671875,4
11975,324.207763671875,4
11976,260.94256591796875,4
11977,230.71371459960938,4
11978,237.75814819335938,4
11979,257.67364501953125,4
11980,302.8475036621094,4
11981,238.40704345703125,4
11982,244.29583740234375,4
11983,335.88372802734375,4
11984,216.71798706054688,4
11985,305.1490783691406,4
11986,187.40594482421875,4
11987,263.4736633300781,4
11988,245.98851013183594,4
11989,232.95083618164062,4
11990,506.0714111328125,4
11991,359.73150634765625,4
11992,343.59674072265625,4
11993,225.10113525390625,4
11994,445.6044616699219,4
11995,380.4584045410156,4
11996,375.79632568359375,4
11997,400.4146728515625,4
11998,271.83355712890625,4
11999,309.5057373046875,4
12000,308.70233154296875,4
12001,246.3953857421875,4
12002,387.53167724609375,4
12003,282.72235107421875,4
12004,397.17852783203125,4
12005,147.720458984375,4
12006,427.4598388671875,4
12007,358.46710205078125,4
12008,296.08740234375,4
12009,202.69879150390625,4
12010,155.3175048828125,4
12011,144.347412109375,4
12012,216.47488403320312,4
12013,208.63043212890625,4
12014,260.2597351074219,4
12015,247.75770568847656,4
12016,392.7759704589844,4
12017,205.9910888671875,4
12018,369.75360107421875,4
12019,392.2364196777344,4
12020,266.2362365722656,4
12021,328.25836181640625,4
12022,314.650390625,4
12023,259.17401123046875,4
12024,147.36676025390625,4
12025,244.617431640625,4
12026,454.0430908203125,4
12027,388.4076843261719,4
12028,344.9897155761719,4
12029,208.58822631835938,4
12030,223.22335815429688,4
12031,417.91192626953125,4
12032,325.6171875,4
12033,249.547119140625,4
12034,282.1375732421875,4
12035,267.998779296875,4
12036,232.42800903320312,4
12037,256.0145263671875,4
12038,154.7666015625,4
12039,187.1068878173828,4
12040,128.03363037109375,4
12041,312.99334716796875,4
12042,302.5412292480469,4
12043,355.2623291015625,4
12044,329.6892395019531,4
12045,377.6577453613281,4
12046,441.45892333984375,4
12047,410.5841064453125,4
12048,284.2569580078125,4
12049,331.4989318847656,4
12050,280.5412902832031,4
12051,320.31011962890625,4
12052,280.5428771972656,4
12053,585.7522583007812,4
12054,436.1637878417969,4
12055,299.40460205078125,4
12056,339.2523193359375,4
12057,243.42474365234375,4
12058,170.99066162109375,4
12059,248.15731811523438,4
12060,209.64039611816406,4
12061,250.73291015625,4
12062,174.28883361816406,4
12063,211.23422241210938,4
12064,356.8758544921875,4
12065,391.55572509765625,4
12066,376.41986083984375,4
12067,353.676513671875,4
12068,438.7977294921875,4
12069,267.81622314453125,4
12070,224.52149963378906,4
12071,345.8346252441406,4
12072,309.6558837890625,4
12073,273.99761962890625,4
12074,623.7049560546875,4
